"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140102","GO:0140102","catalytic activity, acting on a rRNA","5/1306","21/28409",0.238095238095238,5.17920950922482,4.20551927785265,0.0022374405935212,0.0116202559857069,0.00814443570884458,"Mettl16/Dimt1/Tfb1m/Ftsj3/Bud23",5
"GO:0030527","GO:0030527","structural constituent of chromatin","9/1306","63/28409",0.142857142857143,3.10752570553489,3.67604229311469,0.0022537745317281,0.0116300544746226,0.0081513032996374,"H2ac10/H2bc1/Cenpa/H2ac11/H2bc3/H2ac13/Hmga1/H2ac20/H2aj",9
"GO:0002161","GO:0002161","aminoacyl-tRNA editing activity","4/1306","13/28409",0.307692307692308,6.69313228884439,4.5068966942236,0.00227652119057109,0.0116726086522912,0.00818112878408382,"Aars2/Iars2/Lars2/Vars2",4
"GO:0043130","GO:0043130","ubiquitin binding","12/1306","101/28409",0.118811881188119,2.58447682440526,3.50167003912752,0.00231658542758079,0.0118028561341933,0.00827241698323321,"Rae1/Bub3/Top2a/Nploc4/Hgs/Dhx16/Ube2n/Vps36/Usp5/Sprtn/Tsg101/Gga3",12
"GO:0034212","GO:0034212","peptide N-acetyltransferase activity","8/1306","52/28409",0.153846153846154,3.34656614442219,3.71781321076898,0.00242458494713535,0.0122497587971746,0.00858564330210602,"Meaf6/Esco2/Kat8/Naa20/Kat5/Gtf3c4/Brpf1/Taf10",8
"GO:0019205","GO:0019205","nucleobase-containing compound kinase activity","7/1306","41/28409",0.170731707317073,3.71387218466365,3.81724640378938,0.00243473466776141,0.0122497587971746,0.00858564330210602,"Guk1/Dtymk/Clp1/Cmpk1/Pnkp/Ak2/Tk1",7
"GO:0004527","GO:0004527","exonuclease activity","10/1306","76/28409",0.131578947368421,2.86219472878214,3.56836149076655,0.00246153808943637,0.0123076904471818,0.00862624658998296,"Rad1/Exosc3/Pole/Rad9a/Pnpt1/Pold1/Xrn2/Polrmt/Exosc10/Fen1",10
"GO:0016796","GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","8/1306","53/28409",0.150943396226415,3.28342338698027,3.65245716494856,0.00274259817976146,0.0136283428068394,0.00955186890417246,"Rad1/Pole/Rad9a/Pnpt1/Pold1/Xrn2/Polrmt/Exosc10",8
"GO:0031267","GO:0031267","small GTPase binding","25/1306","298/28409",0.0838926174496644,1.82488925660606,3.142308841579,0.00292657272010945,0.0144533192618902,0.0101300805810698,"Rabggta/Rangap1/Xpo1/Cse1l/Ipo13/Rab34/Lsm2/Nsf/Dnm1l/Ipo7/Rgp1/Tnpo3/Ranbp2/Ift20/Xpo5/Kpnb1/Tnpo1/Birc5/Rptor/Ect2/Kif3b/Exoc8/Sod1/Gga3/Rac1",25
"GO:0035925","GO:0035925","mRNA 3'-UTR AU-rich region binding","6/1306","32/28409",0.1875,4.07862748851455,3.82500605896308,0.00302347450935415,0.0148408352440859,0.0104016838062505,"Exosc8/Cpsf1/Exosc7/Dhx36/Ago2/Exosc9",6
"GO:0043560","GO:0043560","insulin receptor substrate binding","4/1306","14/28409",0.285714285714286,6.21505141106979,4.28434969184291,0.00307195184560312,0.0148971158777742,0.0104411299254488,"Ptpn11/Grb2/Pik3ca/Lonp1",4
"GO:0061575","GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity","4/1306","14/28409",0.285714285714286,6.21505141106979,4.28434969184291,0.00307195184560312,0.0148971158777742,0.0104411299254488,"Ccnb1/Ccnk/Ccnd1/Mnat1",4
"GO:0016881","GO:0016881","acid-amino acid ligase activity","5/1306","23/28409",0.217391304347826,4.7288434649444,3.92707509989432,0.00342804550314075,0.0165244109582533,0.0115816727997696,"Paics/Ppcs/Gclc/Gss/Gclm",5
"GO:0140318","GO:0140318","protein transporter activity","6/1306","33/28409",0.181818181818182,3.95503271613532,3.72843787646483,0.00355380039177124,0.0170286268772372,0.0119350689848959,"Timm29/Timm23/Gga3/Sec61a1/Sec63/Tomm22",6
"GO:0051020","GO:0051020","GTPase binding","27/1306","338/28409",0.0798816568047337,1.73764011344999,2.99472652715752,0.00401277402199312,0.0191141011106773,0.013396741674172,"Rabggta/Rangap1/Xpo1/Cse1l/Ipo13/Rab34/Lsm2/Nsf/Dnm1l/Ipo7/Rgp1/Tnpo3/Ranbp2/Hdac3/Ift20/Xpo5/Kpnb1/Tnpo1/Birc5/Rptor/Ect2/Kif3b/Exoc8/Sod1/Preb/Gga3/Rac1",27
"GO:0008296","GO:0008296","3'-5'-DNA exonuclease activity","4/1306","15/28409",0.266666666666667,5.8007146503318,4.08245558754001,0.00403789795748248,0.0191206344457259,0.0134013207752979,"Rad1/Pole/Rad9a/Pold1",4
"GO:0048487","GO:0048487","beta-tubulin binding","7/1306","45/28409",0.155555555555556,3.38375021269355,3.51290575750084,0.00419161152402914,0.0197324402154588,0.0138301248192035,"Smc3/Tbcd/Cct5/Tbca/Bbs4/Ift74/Lrpprc",7
"GO:0061733","GO:0061733","peptide-lysine-N-acetyltransferase activity","7/1306","46/28409",0.152173913043478,3.31019042546108,3.44218215284196,0.00475157116114982,0.0222384580507302,0.0155865492189492,"Meaf6/Esco2/Kat8/Kat5/Gtf3c4/Brpf1/Taf10",7
"GO:0030332","GO:0030332","cyclin binding","6/1306","35/28409",0.171428571428571,3.72903084664187,3.54621792045714,0.00481737666676094,0.0224161168597836,0.015711067194304,"Cdk1/Ndc80/Cdk12/Rack1/Hdac3/Cul3",6
"GO:0019829","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","8/1306","58/28409",0.137931034482759,3.00036964672335,3.34752090148168,0.00484891256487738,0.0224331874409557,0.0157230316683259,"Atp2a2/Atp6v0c/Atp6v1b2/Atp6v1g1/Atp6v1d/Atp2b1/Atp6v0d1/Atp6v0b",8
"GO:0019207","GO:0019207","kinase regulator activity","23/1306","278/28409",0.0827338129496403,1.79968215320546,2.94123992121356,0.00496758689352671,0.0228508997102229,0.0160157989469493,"Ccna2/Ccnb1/Smo/Topbp1/Pak1ip1/Bccip/Csnk2b/Rack1/Ccnq/Prkra/Dbf4/Ccnk/Elp3/Rptor/Ccnh/Pik3ca/Cdc37/Stk11/Prkar1a/Ccnd1/Mnat1/Ccnf/Ccnc",23
"GO:0043138","GO:0043138","3'-5' DNA helicase activity","4/1306","16/28409",0.25,5.43816998468606,3.89799715353311,0.00518996406577278,0.0237381879144721,0.0166376838472142,"Mcm5/Ruvbl1/Ercc3/Mcm2",4
"GO:0005048","GO:0005048","signal sequence binding","7/1306","47/28409",0.148936170212766,3.23976084194063,3.37338093185801,0.00536603224643306,0.024404835923043,0.0171049258643361,"Srp54a/Kpnb1/Tnpo1/Nup214/Srp68/Sec61a1/Tomm22",7
